voy_id,flow,area_no,size,planned_qty,snapshot_qty,new_qty
453396,T,42,20,2,2.0,0.0
453396,T,43,20,4,4.0,0.0
453396,T,46,20,12,12.0,0.0
453396,T,52,20,4,4.0,0.0
453396,T,54,20,1,1.0,0.0
453396,T,61,20,4,4.0,0.0
453396,T,63,20,3,3.0,0.0
453396,T,64,20,2,2.0,0.0
453396,T,65,20,1,1.0,0.0
453396,T,6K,20,2,2.0,0.0
453396,T,70,20,3,3.0,0.0
453396,T,71,20,2,2.0,0.0
453396,T,72,20,6,6.0,0.0
453396,T,73,20,1,1.0,0.0
453396,T,74,20,1,1.0,0.0
453396,T,75,20,2,2.0,0.0
453396,T,76,20,5,5.0,0.0
453396,T,77,20,1,1.0,0.0
453396,T,81,20,3,3.0,0.0
453396,T,84,20,1,1.0,0.0
453396,T,87,20,2,2.0,0.0
453396,T,AC,20,1,1.0,0.0
453396,T,AD,20,1,1.0,0.0
453412,OF,10,20,1,1.0,0.0
453412,OF,30,20,6,6.0,0.0
453412,OF,31,20,1,1.0,0.0
453412,OF,3G,20,1,1.0,0.0
453412,OF,3K,20,2,2.0,0.0
453412,OF,49,20,21,0.0,21.0
453412,OF,4B,20,6,6.0,0.0
453412,OF,4C,20,4,4.0,0.0
453412,OF,4E,20,148,148.0,0.0
453412,OF,54,20,2,2.0,0.0
453412,OF,5E,20,76,76.0,0.0
453412,OF,5F,20,97,97.0,0.0
453412,OF,6B,20,3,3.0,0.0
453412,OF,7A,20,149,149.0,0.0
453412,OF,8B,20,97,97.0,0.0
453412,OF,E1,20,7,7.0,0.0
453412,OF,E2,20,3,3.0,0.0
453412,OF,E4,20,9,9.0,0.0
453412,OF,E5,20,2,2.0,0.0
453412,OF,E8,20,5,5.0,0.0
453412,OF,E9,20,7,7.0,0.0
453412,OZ,10,20,2,2.0,0.0
453412,OZ,11,20,1,1.0,0.0
453412,OZ,12,20,5,5.0,0.0
453412,OZ,13,20,3,3.0,0.0
453412,OZ,14,20,5,5.0,0.0
453412,OZ,15,20,1,1.0,0.0
453412,OZ,22,20,6,6.0,0.0
453412,OZ,23,20,1,1.0,0.0
453412,OZ,24,20,7,7.0,0.0
453412,OZ,26,20,3,3.0,0.0
453412,OZ,27,20,1,1.0,0.0
453412,OZ,30,20,3,3.0,0.0
453412,OZ,31,20,5,5.0,0.0
453412,OZ,32,20,8,8.0,0.0
453412,OZ,33,20,6,6.0,0.0
453412,OZ,41,20,3,3.0,0.0
453412,OZ,42,20,2,2.0,0.0
453412,OZ,45,20,3,3.0,0.0
453412,OZ,46,20,1,1.0,0.0
453412,OZ,47,20,10,10.0,0.0
453412,OZ,48,20,1,1.0,0.0
453412,OZ,51,20,9,9.0,0.0
453412,OZ,53,20,3,3.0,0.0
453412,OZ,54,20,1,1.0,0.0
453412,OZ,55,20,2,2.0,0.0
453412,OZ,5E,20,2,2.0,0.0
453412,OZ,60,20,7,7.0,0.0
453412,OZ,61,20,1,1.0,0.0
453412,OZ,62,20,5,5.0,0.0
453412,OZ,63,20,4,4.0,0.0
453412,OZ,65,20,2,2.0,0.0
453412,OZ,66,20,10,10.0,0.0
453412,OZ,70,20,6,6.0,0.0
453412,OZ,71,20,7,7.0,0.0
453412,OZ,73,20,12,12.0,0.0
453412,OZ,76,20,6,6.0,0.0
