plan_level,voyage_id,group_id,demand_source,flow,port,size,height,weight_class,special_stow,special_stow_code,area_no,bay_no,row_no,row_allocation,six_bay_block_id,six_bay_block_bays,six_bay_block_total_boxes,planned_boxes,IYC_CHEIGHTCD,IYC_CSZ_CSIZECD,IYC_CWEIGHT,IYC_POT_UNLDPORT,IYC_EVOY_ID
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,43,05,E4|43:05:2|E4|45:05:2,E4-SB03,35|37|39|41|43|45,40,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,43,06,E4|43:06:2|E4|45:06:2,E4-SB03,35|37|39|41|43|45,40,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,43,07,E4|43:07:3|E4|45:07:3,E4-SB03,35|37|39|41|43|45,40,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,43,09,E4|43:09:3|E4|45:09:3,E4-SB03,35|37|39|41|43|45,40,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,43,10,E4|43:10:3|E4|45:10:3,E4-SB03,35|37|39|41|43|45,40,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,43,11,E4|43:11:3|E4|45:11:3,E4-SB03,35|37|39|41|43|45,40,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,47,01,E4|47:01:3|E4|49:01:3,E4-SB04,47|49|51|53|55|57,88,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,47,02,E4|47:02:3|E4|49:02:3,E4-SB04,47|49|51|53|55|57,88,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,47,03,E4|47:03:3|E4|49:03:3,E4-SB04,47|49|51|53|55|57,88,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,47,04,E4|47:04:4|E4|49:04:4,E4-SB04,47|49|51|53|55|57,88,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,47,06,E4|47:06:1|E4|49:06:1,E4-SB04,47|49|51|53|55|57,88,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,47,07,E4|47:07:4|E4|49:07:4,E4-SB04,47|49|51|53|55|57,88,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,47,08,E4|47:08:4|E4|49:08:4,E4-SB04,47|49|51|53|55|57,88,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,47,09,E4|47:09:3|E4|49:09:3,E4-SB04,47|49|51|53|55|57,88,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,47,10,E4|47:10:2|E4|49:10:2,E4-SB04,47|49|51|53|55|57,88,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,47,11,E4|47:11:4|E4|49:11:4,E4-SB04,47|49|51|53|55|57,88,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,55,01,E4|55:01:2|E4|57:01:2,E4-SB04,47|49|51|53|55|57,88,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,55,02,E4|55:02:2|E4|57:02:2,E4-SB04,47|49|51|53|55|57,88,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,55,03,E4|55:03:4|E4|57:03:4,E4-SB04,47|49|51|53|55|57,88,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,55,04,E4|55:04:4|E4|57:04:4,E4-SB04,47|49|51|53|55|57,88,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,55,05,E4|55:05:3|E4|57:05:3,E4-SB04,47|49|51|53|55|57,88,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,55,06,E4|55:06:3|E4|57:06:3,E4-SB04,47|49|51|53|55|57,88,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,55,07,E4|55:07:3|E4|57:07:3,E4-SB04,47|49|51|53|55|57,88,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,55,09,E4|55:09:2|E4|57:09:2,E4-SB04,47|49|51|53|55|57,88,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,59,01,E4|59:01:3|E4|61:01:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,59,02,E4|59:02:3|E4|61:02:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,59,03,E4|59:03:3|E4|61:03:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,59,04,E4|59:04:4|E4|61:04:4,E4-SB05,59|61|63|65|67|69,71,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,59,06,E4|59:06:3|E4|61:06:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,59,07,E4|59:07:3|E4|61:07:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,59,08,E4|59:08:4|E4|61:08:4,E4-SB05,59|61|63|65|67|69,71,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,59,09,E4|59:09:1|E4|61:09:1,E4-SB05,59|61|63|65|67|69,71,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,59,10,E4|59:10:3|E4|61:10:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,59,11,E4|59:11:3|E4|61:11:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,63,01,E4|63:01:1|E4|65:01:1,E4-SB05,59|61|63|65|67|69,71,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,63,02,E4|63:02:2|E4|65:02:2,E4-SB05,59|61|63|65|67|69,71,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,63,03,E4|63:03:3|E4|65:03:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,63,04,E4|63:04:3|E4|65:04:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,63,05,E4|63:05:1|E4|65:05:1,E4-SB05,59|61|63|65|67|69,71,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,63,07,E4|63:07:4|E4|65:07:4,E4-SB05,59|61|63|65|67|69,71,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,63,08,E4|63:08:1|E4|65:08:1,E4-SB05,59|61|63|65|67|69,71,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,63,09,E4|63:09:1|E4|65:09:1,E4-SB05,59|61|63|65|67|69,71,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,63,10,E4|63:10:3|E4|65:10:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,63,11,E4|63:11:3|E4|65:11:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,67,02,E4|67:02:2|E4|69:02:2,E4-SB05,59|61|63|65|67|69,71,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,67,03,E4|67:03:3|E4|69:03:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,67,05,E4|67:05:1|E4|69:05:1,E4-SB05,59|61|63|65|67|69,71,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,67,06,E4|67:06:3|E4|69:06:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,67,07,E4|67:07:3|E4|69:07:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,67,09,E4|67:09:2|E4|69:09:2,E4-SB05,59|61|63|65|67|69,71,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,67,10,E4|67:10:2|E4|69:10:2,E4-SB05,59|61|63|65|67|69,71,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,67,11,E4|67:11:3|E4|69:11:3,E4-SB05,59|61|63|65|67|69,71,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,75,03,E4|75:03:3|E4|77:03:3,E4-SB06,71|73|75|77|79|81,46,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,75,05,E4|75:05:2|E4|77:05:2,E4-SB06,71|73|75|77|79|81,46,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,75,07,E4|75:07:3|E4|77:07:3,E4-SB06,71|73|75|77|79|81,46,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,75,08,E4|75:08:3|E4|77:08:3,E4-SB06,71|73|75|77|79|81,46,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,75,09,E4|75:09:3|E4|77:09:3,E4-SB06,71|73|75|77|79|81,46,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,75,10,E4|75:10:3|E4|77:10:3,E4-SB06,71|73|75|77|79|81,46,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,79,02,E4|79:02:4|E4|81:02:4,E4-SB06,71|73|75|77|79|81,46,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,79,03,E4|79:03:4|E4|81:03:4,E4-SB06,71|73|75|77|79|81,46,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,79,05,E4|79:05:3|E4|81:05:3,E4-SB06,71|73|75|77|79|81,46,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,79,06,E4|79:06:3|E4|81:06:3,E4-SB06,71|73|75|77|79|81,46,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,79,07,E4|79:07:3|E4|81:07:3,E4-SB06,71|73|75|77|79|81,46,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,79,08,E4|79:08:3|E4|81:08:3,E4-SB06,71|73|75|77|79|81,46,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,79,09,E4|79:09:3|E4|81:09:3,E4-SB06,71|73|75|77|79|81,46,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,79,10,E4|79:10:4|E4|81:10:4,E4-SB06,71|73|75|77|79|81,46,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,79,11,E4|79:11:2|E4|81:11:2,E4-SB06,71|73|75|77|79|81,46,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,87,02,E4|87:02:1|E4|89:02:1,E4-SB07,83|85|87|89|91|93,30,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,95,02,E4|95:02:2|E4|97:02:2,,,0,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,95,03,E4|95:03:1|E4|97:03:1,,,0,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,95,04,E4|95:04:4|E4|97:04:4,,,0,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,95,05,E4|95:05:3|E4|97:05:3,,,0,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,95,06,E4|95:06:3|E4|97:06:3,,,0,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,95,07,E4|95:07:3|E4|97:07:3,,,0,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,95,08,E4|95:08:3|E4|97:08:3,,,0,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,95,09,E4|95:09:1|E4|97:09:1,,,0,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,E4,95,11,E4|95:11:2|E4|97:11:2,,,0,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,ED,11,01,ED|11:01:4|ED|13:01:4,ED-SB01,11|13|15|17|19|21,63,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,ED,11,02,ED|11:02:4|ED|13:02:4,ED-SB01,11|13|15|17|19|21,63,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,ED,11,03,ED|11:03:3|ED|13:03:3,ED-SB01,11|13|15|17|19|21,63,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,11,01,EE|11:01:4|EE|13:01:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,11,02,EE|11:02:4|EE|13:02:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,11,03,EE|11:03:4|EE|13:03:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,11,04,EE|11:04:4|EE|13:04:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,11,05,EE|11:05:4|EE|13:05:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,11,06,EE|11:06:4|EE|13:06:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,11,07,EE|11:07:4|EE|13:07:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,11,08,EE|11:08:4|EE|13:08:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,11,09,EE|11:09:4|EE|13:09:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,11,10,EE|11:10:4|EE|13:10:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,15,01,EE|15:01:4|EE|17:01:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,15,02,EE|15:02:4|EE|17:02:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,15,03,EE|15:03:4|EE|17:03:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,15,04,EE|15:04:4|EE|17:04:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,15,05,EE|15:05:4|EE|17:05:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,15,06,EE|15:06:4|EE|17:06:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,15,07,EE|15:07:2|EE|17:07:2,EE-SB01,07|09|11|13|15|17,75,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,15,08,EE|15:08:4|EE|17:08:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,15,09,EE|15:09:1|EE|17:09:1,EE-SB01,07|09|11|13|15|17,75,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,15,10,EE|15:10:4|EE|17:10:4,EE-SB01,07|09|11|13|15|17,75,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,19,01,EE|19:01:4|EE|21:01:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,19,02,EE|19:02:4|EE|21:02:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,19,03,EE|19:03:4|EE|21:03:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,19,04,EE|19:04:4|EE|21:04:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,19,05,EE|19:05:4|EE|21:05:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,19,06,EE|19:06:4|EE|21:06:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,19,07,EE|19:07:4|EE|21:07:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,19,08,EE|19:08:4|EE|21:08:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,19,09,EE|19:09:4|EE|21:09:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,19,10,EE|19:10:4|EE|21:10:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,23,01,EE|23:01:4|EE|25:01:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,23,02,EE|23:02:4|EE|25:02:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,23,03,EE|23:03:4|EE|25:03:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,23,04,EE|23:04:4|EE|25:04:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,23,05,EE|23:05:1|EE|25:05:1,EE-SB02,19|21|23|25|27|29,103,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,23,06,EE|23:06:4|EE|25:06:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,23,07,EE|23:07:4|EE|25:07:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,23,08,EE|23:08:4|EE|25:08:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,23,09,EE|23:09:4|EE|25:09:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,23,10,EE|23:10:4|EE|25:10:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,27,01,EE|27:01:4|EE|29:01:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,27,05,EE|27:05:2|EE|29:05:2,EE-SB02,19|21|23|25|27|29,103,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,27,06,EE|27:06:4|EE|29:06:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,27,07,EE|27:07:4|EE|29:07:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,27,08,EE|27:08:4|EE|29:08:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,27,09,EE|27:09:4|EE|29:09:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,27,10,EE|27:10:4|EE|29:10:4,EE-SB02,19|21|23|25|27|29,103,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,31,01,EE|31:01:2|EE|33:01:2,EE-SB03,31|33|35|37|39|41,37,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,31,02,EE|31:02:1|EE|33:02:1,EE-SB03,31|33|35|37|39|41,37,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,31,03,EE|31:03:4|EE|33:03:4,EE-SB03,31|33|35|37|39|41,37,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,31,05,EE|31:05:1|EE|33:05:1,EE-SB03,31|33|35|37|39|41,37,1,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,31,06,EE|31:06:3|EE|33:06:3,EE-SB03,31|33|35|37|39|41,37,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,31,07,EE|31:07:2|EE|33:07:2,EE-SB03,31|33|35|37|39|41,37,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,31,08,EE|31:08:3|EE|33:08:3,EE-SB03,31|33|35|37|39|41,37,3,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,31,09,EE|31:09:2|EE|33:09:2,EE-SB03,31|33|35|37|39|41,37,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,31,10,EE|31:10:4|EE|33:10:4,EE-SB03,31|33|35|37|39|41,37,4,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,35,05,EE|35:05:2|EE|37:05:2,EE-SB03,31|33|35|37|39|41,37,2,HQ,40,1,CNSHA,
small,453273,453273_S002,document,IE,CNSHA,40,HQ,1,False,NORMAL,EE,35,07,EE|35:07:4|EE|37:07:4,EE-SB03,31|33|35|37|39|41,37,4,HQ,40,1,CNSHA,
